Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
363,6.9,0.38,0.28,8.3,62,22,166,0.99506,3.16,0.72,10.6,Disappointing
2568,4.2,0.17,0.36,1.8,29,93,161,0.98999,3.65,0.89,12,Good
3602,7.3,0.19,0.25,1.4,51,41,107,0.99382,3.53,0.66,10.5,Good
3145,6.3,0.2,0.4,1.5,37,35,107,0.9917,3.46,0.5,11.4,Good
1614,7.7,0.27,0.49,3.8,37,46,139,0.99116,3.04,0.38,11.6,Good
1171,7.2,0.27,0.74,12.5,37,47,156,0.9981,3.04,0.44,8.7,Disappointing
2299,6.8,0.18,0.32,7.2,47,17,109,0.99498,3.42,0.44,10.4,Good
925,6.6,0.22,0.23,17.3,47,37,118,0.99906,3.08,0.46,8.8,Good
1963,5.2,0.22,0.46,6.2,66,41,187,0.99362,3.19,0.42,9.73333333333333,Disappointing
3415,6.4,0.25,0.74,7.8,45,52,209,0.9956,3.21,0.42,9.2,Good
3426,7.2,0.19,0.31,6.3,34,17,103,0.99305,3.15,0.52,11.4,Good
3679,6,0.21,0.3,8.7,36,47,127,0.99368,3.18,0.39,10.6,Disappointing
623,5.8,0.18,0.37,1.2,36,19,74,0.98853,3.09,0.49,12.7,Good
306,7.1,0.26,0.3,2,31,13,128,0.9917,3.19,0.49,11.4,Disappointing
730,7.1,0.26,0.29,12.4,44,62,240,0.9969,3.04,0.42,9.2,Good
1986,6.6,0.19,0.33,1.8,35,42,148,0.99196,3.15,0.36,10.2,Disappointing
1854,7.6,0.23,0.34,1.6,43,24,129,0.99305,3.12,0.7,10.4,Disappointing
2446,5.7,385,0.04,12.6,34,22,115,0.9964,3.28,0.63,9.9,Good
2244,6.3,0.34,0.36,4.9,35,31,185,0.9946,3.15,0.49,9.7,Disappointing
1160,7.6,0.3,0.27,10.6,39,31,119,0.99815,3.27,0.3,9.3,Good
4553,5.6,0.13,0.27,4.8,28,22,104,0.9948,3.34,0.45,9.2,Good
2100,5.6,0.18,0.29,2.3,0.04,5,47,0.99126,3.07,0.45,10.1,Disappointing
1296,6.8,0.27,0.22,17.8,34,16,116,0.9989,3.07,0.53,9.2,Disappointing
111,6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,Disappointing
163,7.1,0.28,0.35,3.5,28,35,91,0.99022,2.96,0.33,12.1,Disappointing
4114,8.5,0.25,0.27,4.7,31,31,92,0.9922,3.01,0.33,12,Good
4629,6.9,0.16,0.35,1.3,43,21,182,0.9927,3.25,0.62,10.8,Good
3890,7.3,0.4,0.24,6.7,58,41,166,995,3.2,0.41,9.9,Good
4443,6.8,0.24,0.34,5.1,38,31,99,0.9921,3.24,0.46,11.8,Good
898,6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,Good
2686,6.9,0.26,0.31,7,39,37,175,0.99376,3.32,0.49,11.4,Good
2632,7,0.29,0.35,1.4,36,42,109,0.99119,3.31,0.62,11.6,Good
1404,6.3,0.17,0.32,1,0.04,39,118,0.98886,3.31,0.4,13.1,Good
1502,6.8,0.2,0.28,12.6,48,54,136,0.99556,3.19,0.37,10.7,Good
3868,7.2,0.15,0.38,1.2,38,18,110,0.9917,3.19,0.43,11.1,Good
908,6.7,0.35,0.48,8.8,56,35,167,0.99628,3.04,0.47,9.4,Disappointing
4555,6.9,0.2,0.34,1.9,43,25,136,0.9935,3.31,0.6,10.1,Disappointing
824,6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5,Disappointing
2872,6.6,0.38,0.29,2.9,35,15,101,0.98916,3.04,0.37,12.5,Good
4449,7.1,0.31,0.38,1.2,36,10,124,0.9924,3.14,0.44,9.9,Good
3512,7,0.28,0.33,14.6,43,47,168,0.9994,3.34,0.67,8.8,Good
1649,7.4,0.31,0.74,10.7,39,51,147,0.9977,3.02,0.43,8.7,Disappointing
1695,7.3,0.25,0.27,3.8,47,16,79,0.99173,3.07,0.46,11.3,Good
2914,7.3,0.25,0.29,7.5,49,38,158,0.9965,3.43,0.38,9.6,Disappointing
2486,6.8,0.19,0.71,17.5,42,21,114,0.99784,2.85,0.5,9.5,Good
444,6.9,0.38,0.25,9.8,0.04,28,191,0.9971,3.28,0.61,9.2,Disappointing
3417,9.2,0.23,0.35,10.7,37,34,145,0.9981,3.09,0.32,9.7,Disappointing
2782,7.9,0.18,0.49,5.2,51,36,157,0.9953,3.18,0.48,10.6,Good
2994,7.2,0.23,0.82,1.3,149,70,109,0.99304,2.93,0.42,9.2,Good
335,7.4,0.25,0.49,1.1,42,35,156,0.9917,3.13,0.55,11.3,Disappointing
373,7.3,0.36,0.34,14.8,57,46,173,0.99751,3.14,0.57,10.2,Disappointing
2000,9,245,0.38,5.9,45,52,159,995,2.93,0.35,10.2,Good
2650,6.3,0.36,0.3,4.8,49,14,85,0.9932,3.28,0.39,10.6,Disappointing
2422,7.3,0.29,0.29,4.6,29,27,155,0.9931,3.07,0.26,10.6,Good
134,6.3,0.21,0.31,1.2,43,30,117,0.99158,3.49,0.68,11,Good
647,7.6,0.17,0.46,0.9,36,63,147,0.99126,3.02,0.41,10.7,Good
4631,7.3,0.41,0.29,1.8,32,26,74,0.98889,2.96,0.35,13,Good
3515,7,0.15,0.28,14.7,51,29,149,0.99792,2.96,0.39,9,Good
1305,6.6,0.26,0.21,2.9,26,48,126,0.99089,3.22,0.38,11.3,Good
1271,6,0.2,0.26,6.8,49,22,93,0.9928,3.15,0.42,11,Good
3332,6.7,0.27,0.3,13.9,29,34,131,0.9953,3.36,0.5,12,Good
1053,7.1,0.17,0.4,14.55,47,47,156,0.99945,3.34,0.78,9.1,Good
2951,7,0.25,0.56,2,35,20,95,0.9918,3.23,0.53,11,Good
760,6.9,0.19,0.35,1.7,36,33,101,0.99315,3.21,0.54,10.8,Good
2925,6,0.32,0.32,4.8,41,40,186,0.99235,3.22,0.54,11,Good
789,5.7,0.26,0.27,4.1,201,73.5,189.5,0.9942,3.27,0.38,9.4,Good
3930,7.4,0.56,0.09,1.5,71,19,117,0.99496,3.22,0.53,9.8,Disappointing
1132,6.1,0.2,0.34,9.5,41,38,201,995,3.14,0.44,10.1,Disappointing
541,7.6,0.31,0.24,1.8,37,39,150,0.9913,3.05,0.44,11.8,Good
2254,6.3,0.41,0.33,4.7,23,28,110,991,3.3,0.38,12.5,Good
3833,7.2,0.24,0.27,11.4,34,40,174,0.99773,3.2,0.44,9,Disappointing
3090,5.6,0.16,0.27,1.4,44,53,168,0.9918,3.28,0.37,10.1,Good
1609,7.4,0.3,0.22,5.25,53,33,180,0.9926,3.13,0.45,11.6,Good
636,6.1,0.36,0.58,15,44,42,115,0.9978,3.15,0.51,9,Disappointing
1772,6.5,0.32,0.3,2.3,51,20,127,0.98964,3.13,0.52,12.8,Good
2257,7.1,0.28,0.49,6.5,41,28,111,0.9926,3.41,0.58,12.2,Good
51,6.5,0.23,0.38,1.3,32,29,112,0.99298,3.29,0.54,9.7,Disappointing
135,6.2,0.26,0.37,7.1,47,54,201,0.99523,3.19,0.48,9.5,Good
3897,6.6,0.18,0.35,1.5,49,49,141,0.9934,3.43,0.85,10.2,Good
2466,6.8,0.25,0.38,8.1,46,24,155,0.9956,3.33,0.59,10.2,Good
2738,7.9,0.51,0.34,2.6,49,13,135,0.99335,3.09,0.51,10,Disappointing
3060,8.7,0.31,0.73,14.35,44,27,191,1.00013,2.96,0.88,8.7,Disappointing
2542,6.4,0.15,0.4,1.5,42,23,87,0.98972,3.11,0.46,12.2,Good
2648,7.4,0.26,0.3,7.9,49,38,157,0.9963,3.13,0.48,8.9,Good
4282,6.3,0.34,0.28,14.7,47,49,198,0.9977,3.23,0.46,9.5,Disappointing
3341,6.6,285,0.49,11.4,35,57,137,0.99732,3.08,0.54,8.9,Good
2649,9.4,0.17,0.55,1.6,49,14,94,0.9949,3.02,0.61,10.3,Good
161,6.4,0.27,0.19,2,84,21,191,0.99516,3.49,0.63,9.6,Disappointing
3062,7.6,0.25,0.34,1.3,56,34,176,0.99434,3.1,0.51,9.5,Disappointing
3345,5.4,255,0.33,1.2,51,29,122,0.99048,3.37,0.66,11.3,Good
4058,6,0.21,0.29,13.1,42,28,125,0.99936,3.39,0.45,8.6,Disappointing
4274,8,0.43,0.4,12.4,168,29,190,0.9991,3.07,0.64,9.2,Disappointing
1912,8.2,0.3,0.44,12.4,43,52,154,0.99452,3.04,0.33,12,Good
4462,6.9,0.19,0.31,19.25,43,38,167,0.99954,2.93,0.52,9.1,Good
2,7.3,0.25,0.26,7.2,48,52,207,0.99587,3.12,0.37,9.2,Disappointing
112,7.2,0.31,0.24,1.4,57,17,117,0.9928,3.16,0.35,10.5,Disappointing
3934,7,0.27,0.36,20.7,45,45,170,1001,3,0.45,8.8,Good
4352,6.4,0.28,0.17,8.3,42,61,195,0.99577,3.22,0.46,9.4,Disappointing
2701,6,0.27,0.19,1.7,0.02,24,110,0.9898,3.32,0.47,12.6,Good
2235,6.1,0.27,0.33,2.2,21,26,117,0.9886,3.12,0.3,12.5,Good
4391,5.9,0.46,0.14,2.7,42,27,160,0.9931,3.46,0.51,10.6,Good
279,5.4,0.31,0.47,3,53,46,144,0.9931,3.29,0.76,10,Disappointing
2320,6.1,0.22,0.4,1.85,31,25,111,0.98966,3.03,0.3,11.8,Good
3387,6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,Good
3507,6.8,0.28,0.4,22,48,48,167,1001,2.93,0.5,8.7,Disappointing
732,5.9,0.18,0.28,5.1,39,50,139,0.99165,3.16,0.44,11.3,Good
2809,6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,Disappointing
3155,6.9,0.25,0.35,9.2,34,42,150,0.9947,3.21,0.36,11.5,Good
2457,7.1,0.23,0.23,3.5,38,23,112,0.99157,3.05,0.37,11.3666666666667,Good
3122,7,0.36,0.32,10.05,45,37,131,0.99352,3.09,0.33,11.7,Good
3115,6.8,0.52,0.32,13.2,44,54,221,0.9972,3.27,0.5,9.6,Good
3718,6.4,0.41,0.01,6.1,48,20,70,0.99362,3.19,0.42,10,Disappointing
3622,6.9,0.4,0.37,8.9,53,36,148,996,3.16,0.5,9.3,Disappointing
795,6.8,0.21,0.31,2.9,46,40,121,0.9913,3.07,0.65,10.9,Good
3485,5.8,0.31,0.33,1.2,36,23,99,0.9916,3.18,0.6,10.5,Good
4606,7,0.24,0.18,1.3,46,9,62,994,3.38,0.47,10.1,Disappointing
1562,7.3,0.49,0.32,5.2,43,18,104,0.9952,3.24,0.45,10.7,Disappointing
3316,6,0.32,0.3,1.9,33,41,142,0.98912,3.29,0.42,12.8,Good
431,5.8,0.3,0.23,1.5,34,37,121,0.98871,2.96,0.34,12.1,Good
3361,6.4,0.55,0.26,9.6,27,20,104,0.9924,3.22,0.73,13.1,Good
3125,6.5,0.26,0.31,1.3,34,59,145,0.98944,3.16,0.54,12.4,Good
1436,6.2,0.41,0.22,1.9,23,5,56,0.98928,3.04,0.79,13,Good
2702,6.4,0.12,0.49,6.4,42,49,161,0.9945,3.34,0.44,10.4,Good
3157,6.9,0.34,0.36,1.4,32,13,145,0.99214,3.07,0.52,9.8,Disappointing
3982,7.4,0.2,0.33,1.9,35,39,138,991,3.17,0.44,11.7,Good
468,6.8,0.28,0.43,7.6,0.03,30,110,0.99164,3.08,0.59,12.5,Good
3163,6,0.2,0.26,1.1,33,38,67,0.98954,3.14,0.38,11.5,Good
4318,9.2,0.27,0.34,10.5,43,49,228,0.9974,3.04,0.41,10.4,Good
3016,6,0.19,0.26,12.4,48,50,147,0.9972,3.3,0.36,8.9,Good
2984,6,0.26,0.32,3.5,28,29,113,0.9912,3.4,0.71,12.3,Good
1065,7.2,0.19,0.46,3.8,41,82,187,0.9932,3.19,0.6,11.2,Good
884,6.9,0.41,0.33,10.1,43,28,152,0.9968,3.2,0.52,9.4,Disappointing
2252,6.7,0.3,0.29,2.8,25,37,107,0.99159,3.31,0.63,11.3,Good
314,5.8,0.24,0.44,3.5,29,5,109,0.9913,3.53,0.43,11.7,Disappointing
1527,6.9,0.25,0.3,4.1,54,23,116,994,2.99,0.38,9.4,Good
119,6.9,0.31,0.32,1.6,36,34,114,0.99068,3.19,0.45,11.4,Good
2420,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,Good
3063,6.4,0.23,0.33,1.15,44,15.5,217.5,992,3.33,0.44,11,Good
3325,6.5,115,0.29,1.95,38,73,166,989,3.12,0.25,12.9,Good
270,7,0.35,0.17,1.1,49,7,119,0.99297,3.13,0.36,9.7,Good
964,7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,Good
1253,7.1,0.33,0.25,1.6,0.03,25,126,0.9901,3.22,0.34,12.1,Good
871,7.2,0.35,0.34,12.4,51,6,37,0.9944,3.13,0.39,11.5,Good
959,7.5,0.19,0.49,1.6,47,42,140,0.9932,3.4,0.47,10.7,Good
753,6.8,0.25,0.34,14,32,47,133,0.9952,3.37,0.5,12.2,Good
1385,7,0.25,0.45,2.3,45,40,118,0.99064,3.16,0.48,11.9,Good
480,6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,Good
1561,8.1,0.33,0.22,5.2,47,24,151,0.99527,3.22,0.47,10.3,Disappointing
3165,6.6,0.24,0.27,15.8,35,46,188,0.9982,3.24,0.51,9.2,Disappointing
140,7.2,0.24,0.19,7.7,45,53,176,0.9958,3.17,0.38,9.5,Disappointing
4403,7.3,0.31,0.69,10.2,41,58,160,0.9977,3.06,0.45,8.6,Disappointing
2986,5.6,0.26,0.5,11.4,29,25,93,0.99428,3.23,0.49,10.5,Good
3495,7.8,0.18,0.31,12.2,53,46,140,998,3.06,0.53,8.9,Good
1360,7.5,0.22,0.33,6.7,36,45,138,0.9939,3.2,0.68,11.4,Good
1403,5.8,0.26,0.24,9.2,44,55,152,0.9961,3.31,0.38,9.4,Disappointing
2068,6.5,0.33,0.28,6.1,18,41,103,0.99122,3.24,0.32,12.2,Good
638,6.8,0.28,0.34,7.5,35,34,177,0.99692,3.33,0.43,9.1,Disappointing
2578,5.7,0.22,0.2,16,44,41,113,0.99862,3.22,0.46,8.9,Good
3979,7.6,0.16,0.41,1.9,47,27,151,0.9937,3.2,0.53,10.1,Good
3969,6.4,0.46,0.08,4.9,46,34,144,0.99445,3.1,0.56,10,Disappointing
1720,6.6,0.3,0.45,8,38,54,200,0.9956,3.18,0.48,9.5,Disappointing
4573,5.7,245,0.33,1.1,49,28,150,0.9927,3.13,0.42,9.3,Disappointing
3932,6.2,0.32,0.12,4.8,54,6,97,0.99424,3.16,0.5,9.3,Disappointing
78,6.4,0.29,0.3,2.9,36,25,79,0.99037,3.29,0.6,12.4,Good
911,6.4,0.3,0.27,4.4,55,17,135,0.9925,3.23,0.44,12.2,Good
3484,6.2,0.22,0.3,12.4,54,108,152,0.99728,3.1,0.47,9.5,Good
4263,7.2,585,0.2,10.4,86,17,94,0.99681,3.13,0.4,9.4,Disappointing
4494,6.2,0.25,0.54,7,46,58,176,0.99454,3.19,0.7,10.4,Disappointing
4533,6.2,0.34,0.28,7.5,34,40,197,0.99485,3.14,0.6,9.7,Disappointing
34,6.2,0.22,0.3,12.4,54,108,152,0.99728,3.1,0.47,9.5,Good
1728,5.9,0.24,0.28,1.3,32,36,95,0.98889,3.08,0.64,12.9,Good
1481,6,0.42,0.41,12.4,32,50,179,0.99622,3.14,0.6,9.7,Disappointing
2469,7.1,0.18,0.42,1.4,45,47,157,0.9916,2.95,0.31,10.5,Good
117,8,0.24,0.26,1.7,33,36,136,0.99316,3.44,0.51,10.4,Good
1996,6.9,0.56,0.26,10.9,0.06,55,193,0.9969,3.21,0.44,9.4,Disappointing
733,4.9,235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,Good
3344,7.1,0.28,0.26,1.9,49,12,86,0.9934,3.15,0.38,9.4,Disappointing
4222,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,Good
4438,8.6,0.2,0.42,1.5,41,35,125,0.9925,3.11,0.49,11.4,Good
65,6.5,0.36,0.36,6.7,185,51.5,151,0.99528,3.17,0.42,9.3,Disappointing
4571,7.7,0.26,0.32,1.2,0.04,26,117,993,3.21,0.56,10.8,Disappointing
585,7.4,0.27,0.31,2.4,14,15,143,0.99094,3.03,0.65,12,Disappointing
3375,5.7,0.33,0.32,1.4,43,28,93,0.9897,3.31,0.5,12.3,Good
3305,7.8,0.2,0.24,1.6,26,26,189,991,3.08,0.74,12.1,Good
2392,7,0.25,0.32,9,46,56,245,0.9955,3.25,0.5,10.4,Good
3869,5,235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,Good
4270,7.3,0.2,0.37,1.2,37,48,119,992,3.32,0.49,10.9,Good
461,6.4,0.24,0.26,8.2,54,47,182,0.99538,3.12,0.5,9.5,Disappointing
64,6.5,0.22,0.72,6.8,42,33,168,0.9958,3.12,0.36,9.2,Good
2463,7.2,0.2,0.3,2,39,43,188,0.9911,3.3,0.41,12,Good
1472,6.3,495,0.22,1.8,46,31,140,0.9929,3.39,0.54,10.4,Good
3420,7.1,0.36,0.2,1.6,271,24,140,0.99356,3.11,0.63,9.8,Disappointing
4584,5.6,0.34,0.25,2.5,46,47,182,0.99093,3.21,0.4,11.3,Disappointing
2295,6,0.26,0.18,7,55,50,194,0.99591,3.21,0.43,9,Disappointing
801,7,0.27,0.32,6.8,47,47,193,0.9938,3.23,0.39,11.4,Good
3770,6.8,0.3,0.24,6.6,123,35,116,0.9953,3.07,0.48,9.4,Disappointing
4511,6.8,0.73,0.2,6.6,54,25,65,0.99324,3.12,0.28,11.1,Disappointing
1915,5.7,0.39,0.25,4.9,33,49,113,0.98966,3.26,0.58,13.1,Good
1041,5.2,335,0.2,1.7,33,17,74,0.99002,3.34,0.48,12.3,Good
4531,6.5,0.41,0.24,14,48,24,113,0.9982,3.44,0.53,9.8,Good
614,6,0.33,0.26,5.1,51,16,119,0.99416,3.15,0.41,9.2,Disappointing
3854,6.5,0.2,0.31,2.1,33,32,95,0.989435,2.96,0.61,12,Good
3433,6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,Disappointing
2415,6.3,0.4,0.24,5.1,36,43,131,0.99186,3.24,0.44,11.3,Good
612,7.2,0.25,0.39,18.95,38,42,155,0.9999,2.97,0.47,9,Good
2223,6.9,0.23,0.33,12.8,56,44,169,998,3.42,0.42,9.8,Good
3589,7,0.44,0.24,12.1,56,68,210,0.99718,3.05,0.5,9.5,Disappointing
4085,8,0.37,0.31,4.7,38,3,127,0.99186,2.9,0.72,12.1,Disappointing
252,7.1,0.2,0.41,2.1,54,24,166,0.9948,3.48,0.62,10.5,Good
3073,7.8,0.3,0.37,1.3,51,16,96,0.9941,3.32,0.62,10,Disappointing
427,6,0.32,0.3,7.3,174,46,159,0.99519,3.18,0.49,9.4,Disappointing
3702,7.1,0.3,0.46,1.5,66,29,133,0.9906,3.12,0.54,12.7,Good
1696,6.9,0.3,0.25,3.3,41,26,124,0.99428,3.18,0.5,9.3,Good
3359,6.7,0.26,0.49,8.3,47,54,191,0.9954,3.23,0.4,10.3,Good
2685,6.8,0.46,0.26,6.3,147,49,159,0.99434,3.14,0.47,10,Disappointing
1302,8,0.27,0.24,1.2,44,20,102,0.9929,3.28,0.42,10.9,Disappointing
234,5.8,0.25,0.26,13.1,51,44,148,0.9972,3.29,0.38,9.3,Disappointing
4575,8,0.22,0.42,14.6,44,45,163,1.0003,3.21,0.69,8.6,Good
1488,7,0.39,0.24,1,48,8,119,0.9923,3,0.31,10.1,Disappointing
588,5.4,0.23,0.36,1.5,0.03,74,121,0.98976,3.24,0.99,12.1,Good
4601,6.9,0.24,0.37,6.1,27,38,112,0.99086,3.19,0.34,12.4,Good
3168,6.8,0.23,0.29,12.2,35,38,236,0.9976,3.35,0.52,9.8,Good
4325,6.3,0.29,0.14,7.05,45,50,177,0.99564,3.23,0.42,9,Disappointing
147,6,0.26,0.42,5.2,27,70,178,0.9914,3.4,0.4,12.3,Good
2839,5.7,0.26,0.3,1.8,39,30,105,0.98995,3.48,0.52,12.5,Good
3339,7.2,0.08,0.49,1.3,0.05,18,148,0.9945,3.46,0.44,10.2,Good
853,6.4,0.24,0.49,5.8,53,25,120,0.9942,3.01,0.98,10.5,Good
3758,6.4,0.24,0.23,2,46,30,133,0.9908,3.12,0.54,11.4,Good
3244,6.4,0.24,0.49,5.8,53,25,120,0.9942,3.01,0.98,10.5,Good
2881,6.9,0.24,0.39,1.3,63,18,136,0.9928,3.31,0.48,10.4,Good
1011,5.3,0.33,0.3,1.2,48,25,119,0.99045,3.32,0.62,11.3,Good
3493,7.6,0.26,0.36,1.6,32,6,106,993,3.15,0.4,10.4,Disappointing
332,9.7,0.14,0.59,1.5,49,23,142,0.9958,2.98,0.62,9.5,Disappointing
2528,6.9,0.27,0.4,14,0.05,64,227,0.9979,3.18,0.58,9.6,Good
2080,8.5,0.2,0.4,1.1,46,31,106,0.99194,3,0.35,10.5,Disappointing
441,7.3,0.19,0.68,1.5,0.05,31,156,0.9946,3.32,0.64,9.4,Good
4395,7.2,0.25,0.32,1.5,47,27,132,0.9933,3.26,0.44,10.5,Disappointing
3488,8,0.66,0.72,17.55,42,62,233,0.9999,2.92,0.68,9.4,Disappointing
3294,6.1,0.6,0.12,1.8,0.05,11,76,0.99268,3.42,0.48,10.4,Disappointing
3681,6.4,0.17,0.27,9.9,47,26,101,0.99596,3.34,0.5,9.9,Good
2865,7,0.36,0.35,2.5,48,67,161,0.99146,3.05,0.56,11.1,Good
570,6.8,0.31,0.19,3.5,86,30,130,993,2.83,0.44,9.6,Disappointing
3639,7.7,0.38,0.4,2,38,28,152,0.9906,3.18,0.32,12.9,Good
2577,6.4,0.18,0.35,1,45,39,108,0.9911,3.31,0.35,10.9,Good
2352,6.7,0.24,0.33,12.3,46,31,145,0.9983,3.36,0.4,9.5,Disappointing
412,7,0.34,0.26,10.3,41,51,166,0.99382,3.08,0.35,11.6,Good
3435,6.4,0.38,0.24,7.2,47,41,151,0.99604,3.11,0.6,9.2,Disappointing
991,7.4,0.2,0.43,7.8,45,27,153,0.9964,3.19,0.55,9,Good
829,5.7,0.43,0.3,5.7,39,24,98,992,3.54,0.61,12.3,Good
1818,6.8,0.23,0.4,1.6,47,5,133,993,3.23,0.7,11.4,Good
2283,7.2,0.21,0.36,15.7,45,68,183,0.99922,3.25,0.76,9.4,Disappointing
2546,5.9,0.24,0.12,1.4,35,60,247,0.99358,3.34,0.44,9.6,Good
1064,6.9,0.35,0.74,1,44,18,132,992,3.13,0.55,10.2,Disappointing
4174,6.5,425,0.4,13.1,38,59,241,0.9979,3.23,0.57,9,Disappointing
679,7.2,0.16,0.35,1.2,31,27,84,0.9928,3.33,0.34,9.9,Disappointing
360,6.5,0.26,0.5,8,51,46,197,0.99536,3.18,0.47,9.5,Disappointing
2536,7.1,0.36,0.37,4.8,19,39,114,0.99036,3.08,0.49,12.7,Good
767,6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,Disappointing
2316,5.7,0.33,0.15,1.9,0.05,20,93,0.9934,3.38,0.62,9.9,Disappointing
2267,5.8,0.29,0.33,3.7,29,30,88,0.98994,3.25,0.42,12.3,Good
3827,5.8,0.36,0.5,1,127,63,178,0.99212,3.1,0.45,9.7,Disappointing
4312,6,0.23,0.15,9.7,48,101,207,0.99571,3.05,0.3,9.1,Disappointing
214,6.9,0.19,0.32,7.9,42,30,130,0.99456,3.4,0.39,10.5,Good
2875,6.8,0.21,0.49,14.5,0.06,50,170,0.9991,3.55,0.44,9.8,Good
2974,6.9,0.25,0.3,4.1,54,23,116,994,2.99,0.38,9.4,Good
2175,6.9,0.44,0.42,8.5,48,10,147,0.9974,3.32,0.46,9.5,Good
3352,7.2,0.29,0.2,7.7,46,51,174,0.99582,3.16,0.52,9.5,Disappointing
967,6.4,0.38,0.19,4.5,38,36,119,0.99151,3.07,0.42,11.2,Good
1141,5.8,345,0.15,10.8,33,26,120,0.99494,3.25,0.49,10,Good
827,7.2,0.24,0.29,2.2,37,37,102,992,3.27,0.64,11,Good
1612,6,0.34,0.29,6.1,46,29,134,0.99462,3.48,0.57,10.7,Good
2934,6.8,0.26,0.56,11.9,43,64,226,997,3.02,0.63,9.3,Disappointing
4228,6.1,0.34,0.21,5,42,17,133,0.99373,3.02,0.53,9.4,Disappointing
4426,6.5,0.22,0.29,7.4,28,16,87,0.99311,3.15,0.56,10.9,Good
4330,6.8,0.23,0.31,2.8,47,40,122,0.99126,3.06,0.64,10.9,Good
4149,6.8,0.17,0.35,1.8,0.04,29,84,0.98961,2.91,0.57,12,Good
2489,7.4,0.19,0.3,1.4,57,33,135,993,3.12,0.5,9.6,Good
3182,8,0.44,0.49,9.1,31,46,151,0.9926,3.16,0.27,12.7,Good
3801,6.3,0.6,0.44,11,0.05,50,245,0.9972,3.19,0.57,9.3,Disappointing
500,6.7,0.24,0.3,3.85,42,,179,0.99189,3.04,0.59,11.3,Good
3762,7.4,0.29,0.31,1.7,35,23,110,0.9926,3.07,0.38,10.9,Disappointing
4266,6.7,0.31,0.31,9.9,0.04,10,175,0.9953,3.46,0.55,11.4,Disappointing
1383,6.5,0.29,0.26,7,0.04,18,113,0.99366,3.17,0.38,10.2,Good
41,5.9,0.37,0.14,6.3,36,34,185,0.9944,3.17,0.63,9.8,Disappointing
1682,6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,Disappointing
426,6.4,0.28,0.28,3,0.04,19,98,0.99216,3.25,0.47,11.1,Good
3671,9.1,0.28,0.49,2,59,10,112,0.9958,3.15,0.46,10.1,Disappointing
3100,6.2,0.36,0.22,5.25,38,44,145,0.99184,3.22,0.4,11.2,Good
298,7.4,0.28,0.36,1.1,28,42,105,0.9893,2.99,0.39,12.4,Good
1485,6.8,0.23,0.3,6.95,44,42,179,0.9946,3.25,0.56,10.6,Good
3269,7.7,0.2,0.44,13.9,0.05,44,130,0.99855,3.11,0.48,10,Good
1780,7.8,0.21,0.49,1.35,52,6,48,0.9911,3.15,0.28,11.4,Disappointing
2575,6.6,0.29,0.39,6.75,31,22,98,0.9913,3.15,0.8,12.9,Good
3731,7.3,0.27,0.39,6.7,64,28,188,0.9958,3.29,0.3,9.7,Disappointing
3322,6.4,0.31,0.39,7.5,0.04,57,213,0.99475,3.32,0.43,10,Disappointing
3023,5.8,0.19,0.24,1.3,44,38,128,0.99362,3.77,0.6,10.6,Disappointing
4549,7,0.3,0.38,14.9,32,60,181,0.9983,3.18,0.61,9.3,Good
494,6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,Good
1268,8.8,0.27,0.25,5,24,52,99,0.9925,2.87,0.49,11.4,Disappointing
3099,5.6,0.3,0.1,6.4,43,34,142,0.99382,3.14,0.48,9.8,Disappointing
3706,8.2,0.18,0.31,11.8,39,96,249,0.9976,3.07,0.52,9.5,Good
1709,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,Good
2794,6,0.2,0.71,1.6,0.15,10,54,0.9927,3.12,0.47,9.8,Disappointing
2935,6.6,0.25,0.24,1.7,48,26,124,0.9942,3.37,0.6,10.1,Good
274,7.1,0.13,0.4,1.2,47,54,134,0.9932,3.3,0.97,9.8,Good
4616,7.5,0.29,0.36,15.7,0.05,29,124,0.9968,3.06,0.54,10.4,Disappointing
2328,8.7,0.3,0.59,1.7,46,10,70,0.99373,3.06,0.56,10.8,Disappointing
2377,6.3,0.4,0.32,10.6,49,38,209,0.9981,3.47,0.59,9.3,Good
